,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
407,False,,[99],1110723,es,Los convencidos,"Old friends, family, reunions, business, scams, films... These characters carry out the art of arguing with the unobjectionable feeling of being right. 60 minutes and 5 chapters in which the protagonists give their all in order to win their small epic battles.",2.329,/2Z1JSGlR1SptMYcnbolaEnmuWNr.jpg,2023-05-18,On the Know,False,0.0,0
408,False,,"[99, 36]",975554,bn,Untitled Anjan Dutt directorial,Based on the interaction between Mrinal Sen and his apprentice Anjan Dutt.,3.335,,2023-05-13,Mrinal Sen vs. Anjan Dutt,False,0.0,0
409,False,,[],1111051,en,Follow Me Home,"A young Pacific Islander boy in search for his identity, experiences tragic losses of family and friends due to gang violence, only to find peace and purpose through fashion.",4.063,,2023-05-06,Follow Me Home,False,0.0,0
410,False,,[],1111047,en,Ke Kahea: An Invitation Into Sacred Space,"After receiving a kahea (calling) from ancestral lineages on Maui to create kapa for unearthed iwi kūpuna (skeletal remains), cultural practitioner Aʻiaʻi Bello extended the calling to her circle of women in the community. Those that stepped forth were propelled on a transformative journey, and as they learned to transform the wauke plant into sacred kapa, they found themselves changed in the process as well.",3.894,,2023-05-06,Ke Kahea: An Invitation Into Sacred Space,False,0.0,0
411,False,,"[12, 10751]",977337,fr,"Mon chat et moi, la grande aventure de Rroû",The story of a lively and curious kitten who is bored in his life as a domestic cat in Paris. His fate changes when ten-year-old Clémence takes him to her country house at the heart of the Vosges. Thus begins an extraordinary adventure through the wilderness for Clémence and Rroû...,3.918,/n0Um1wr9qGCghSIX0wvsmZoW40u.jpg,2023-04-05,A Cat's Life,False,5.0,2
412,False,,[18],1052900,ru,Меньшее зло,"The relationship between the spouses Vika and Max has been cold for a long time, Max is not ready to lose Vika, so he is looking for different ways to return the former intimacy to the relationship with Vika. Max is even ready to have a child, but, unfortunately, he is infertile.",3.236,/pQ6pYQc4xsTlqFyvI1Sj4hz1R8Z.jpg,2023-05-11,The Lesser Evil,False,0.0,0
413,False,,[],1102770,en,The Voyagers Legacy,"Set during the time of the Dawn Raids, The Voyagers Legacy follows the three youngest children of a Samoan family, as they reimagine their bustling Ponsonby home as a magical, whimsical fairytale world of swords and sorcery.",3.888,,2023-05-06,The Voyagers Legacy,False,0.0,0
414,False,/kTEWO3tPztWNTPomj3sj2eoeSyo.jpg,"[35, 878, 16]",1078012,zh,熊出没之伴我“熊芯”,,2.662,/ieD94yZ7BSayXVmUknKG1Y4fQue.jpg,2023-01-22,Boonie Bears: Guardian Code,False,8.0,1
415,False,,[99],1083310,fr,Slava Ukraini,"One year after the beginning of the full-scale Russian invasion of Ukraine, philosopher Bernard-Henri Lévy takes us to the heart of the combat through this war diary made during the second half of 2022. From Kharkiv and Bakhmut to Kherson, in the aftermath of the city’s liberation, this documentary bears witness to the ravages of war through the testimonies of soldiers, chronicles of the front and portraits of civilians, and shares with us the struggle of the Ukrainian people.",3.505,/ePjwKb9k5sPj5hnpkNrbcfbwzoR.jpg,2023-02-22,Slava Ukraini,False,5.0,1
416,False,/vee7PbV5lUNXU1NOojo939Y5dsh.jpg,[53],931827,sv,Dogborn,The intense thriller follows two homeless siblings who turn to the criminal world to survive. Their new life lives take a radical turn when the goods they are meant to transport turn out to be two young girls.,3.388,/c2gaCOw7YuKC9YefdbEoDFmagKF.jpg,2023-05-12,Dogborn,False,0.0,0
417,False,,[],1116779,en,Audio and Visual Experiment 1,"The first of 3 collaborations between video editor Grandt Savages and audio editor Hugo Alexander, made entirely using found media.",3.09,/i37RXHAA2vEr56uHahEUf0fL6Ep.jpg,2023-05-05,Audio and Visual Experiment 1,False,0.0,0
418,False,,[35],1116706,en,Please Do Not - Sketch Comedy Pilot,Sketch comedy that puts characters into increasingly absurd situations that cause them to give up or give in.,3.842,/jLFymSD4ZFwsW06SGhAToHrhqRB.jpg,2023-04-26,Please Do Not - Sketch Comedy Pilot,False,0.0,0
419,False,,[99],1116614,es,Retratos de Eugenia,,3.842,/rOArt5csHNxaKhYURYkoZPvmWJk.jpg,2023-04-27,Retratos de Eugenia,False,2.0,1
420,False,,[],1116598,es,Control zeta,,3.842,/cqtGShGMYdTkKFyHkzKpYSqnj1B.jpg,2023-04-27,Control zeta,False,2.0,1
421,False,/o0wKad1TvuX07AkeZ7hO6pHZlQ0.jpg,[18],958291,ar,حمى البحر المتوسط,"Waleed (40) lives in Haifa with his wife and children and dreams of a writing career while suffering from chronic depression. He develops a close relationship with his neighbor (a small-time crook) with an ulterior plot in mind. While the scheme turns into an unexpected friendship between the two men, it leads them into a journey of dark encounters.",2.647,/vGBHyERjr5Zs311PxbTUR2AEqO8.jpg,2022-12-14,Mediterranean Fever,False,6.5,3
422,False,,[99],881969,de,Der Rhein fließt ins Mittelmeer,"In associative montages of images and conversations with people in Germany, Poland and ultimately in Israel, this film explores persistent traumas, mechanisms of repressing the pain, and attempts at reconciliation. What kind of dialogue is possible between relatives of perpetrators and victims? How does one’s identity or membership in a community mould one’s awareness and perception? With these questions in mind after his return, Avnon also takes a different view of the Israeli-Palestinian conflict, which is visibly inscribed in the social space of his home town of Haifa.",3.842,,2023-05-04,The Rhine Flows to the Mediterranean Sea,False,0.0,0
423,False,/vdiRac1a6Wr73VCE9ENCmNnK6MM.jpg,"[27, 53]",974169,ar,يوم ١٣,"A horror feature that tells the story of Ezz El-Din, who returns from abroad after many years, looking for his family, and while staying at his family's mansion, he discovers an unexpected adventure.",2.799,/AtR6f41szsiO0zEPmQcoIbKydQL.jpg,2023-05-18,Day 13,False,0.0,0
424,False,/7hGuQgkTDGGxdRzFXYcbkvWRhfL.jpg,"[18, 10752]",922830,fr,Disco Boy,"After a painful journey through Europe, Alex, the Belarusian, joins the Foreign Legion in France and clings to a confused hope of a European identity. Jomo, the Nigerian, fights for the survival and durability of his people in the Niger Delta and is ready to die to defend his ideas. These two young people who are sacrificed and smashed together will, against all odds, meet and their destinies will merge to continue across borders, bodies, life and death...",1.705,/lx9d1bPvMN80J1GNFx0xjErxUum.jpg,2023-03-09,Disco Boy,False,8.0,13
425,False,/f73ow7iHA57TBaD6BvM8zgmARel.jpg,"[80, 53, 28]",435161,ta,துருவ நட்சத்திரம்: அத்தியாயம் ஒன்று - யுத்த காண்டம்,,3.748,/rJR0O6Tizs6359N9DJOcHl5RABS.jpg,2023-05-13,Dhruva Natchathiram: Chapter One - Yuddha Kaandam,False,0.0,0
426,False,/iv49GntNvtpafx3cCPJJnDdLJSG.jpg,"[27, 53]",960081,en,Surrogate,A ghost horror about single mother and nurse Natalie who falls mysteriously ill and struggles to stop her family from being destroyed.,2.671,/821PHm9tLaoVJFgGfUoIJQTX0nx.jpg,2022-04-07,Surrogate,False,5.3,3
427,False,,"[18, 36]",956615,en,4 Tage bis zur Ewigkeit,"Based on the mysterious legend of Idilia Dubb. Germany, 19th century, Middle Rhein Valley. The dreamy Idilia (Lea van Acken) awakes injured in the midst of a gloomy castle ruin and can't remember anything that happened before. When she discovers in horror that there is no escaping the towering castle walls, she begins a grueling fight for survival. Only her nebulous diary can help her decipher the past, which exposes a secret romance with Abyssinian actor Caven (Eric Kabongo), a performer in a human zoo exhibition run by her fiancee Franz Hagerberg (André M. Hennicke). Idilia's written record, however, blurs the lines between reality and fiction.",3.676,/pVl7aoZqiaUztUD9RUsa8LgSDQp.jpg,2023-04-27,4 Tage bis zur Ewigkeit,False,0.0,0
428,False,,[],1114809,en,南角,"Ting's hometown was far away, but now she had made her home on Nam Kok Road (meaning ""The Southern End"") in Kowloon City. Ting wanted to go around and know the area. The various trivial things she saw on the streets invoked many inner thoughts and monologues in her. When the night came, she wrote down “words about staying”. While she was wandering on the street, she walked past countless walls of silence where time had left marks on.",2.851,,2023-05-06,The Southern End,False,0.0,0
429,False,,[18],1074174,ja,さいはて,,2.343,/cvMu1BxyFY57flb2fFk13ng0C4V.jpg,2023-05-06,The Farthest,False,0.0,0
430,False,,"[35, 53]",1115380,id,Golden Slumbers,Two perspectives of hatred from Blackbird believers towards their own faith.,2.513,/mh0BHqKxOCGgpghWW0lTDqzzqhY.jpg,2023-05-08,Golden Slumbers,False,0.0,0
431,False,/atq0L5Spiod1dP5jRnSmrTRSwlb.jpg,[18],1029486,ja,湯道,"Two estranged brothers inherit Marukin Hot Springs, a small-town bathhouse. One sees it as an homage to their late father; the other – a struggling architect – as lucrative real estate for condos. Their eclectic collection of townsfolk customers show them the value of the bath goes way beyond a scrub and soak.",2.924,/dmCAK65BpgNJXMwbpDDSKnkImeM.jpg,2023-02-23,Yudo: The Way of the Bath,False,3.5,3
432,False,/wxeNbOL1oulCKDKYY3WXnStb3mX.jpg,[35],31410,cs,Vesničko má středisková,"The movie's main storyline follows the life of Otík, a young man, in a tight-knit village community. The sweet-tempered Otík works as an assistant truck driver with Mr. Pávek, his older colleague and practical-minded neighbor. Pávek's family takes care of Otík, whose parents are dead. However, the two coworkers become at odds over Otík's inability to perform even the simplest tasks. Pávek demands that Otík be transferred to assist another driver, who happens to be a choleric and suspicious man named Turek (Turk in Czech). Rather than work with Turek, Otík decides to accept an offer of employment in Prague, but finds he does not fit in to the city life. After discovering that the transfer of Otík to Prague was a trick by a crooked politician to get a deal on Otík's large inherited house, Pávek agrees to give Otík a second chance and retrieves him from the city to resume their work together.",3.42,/WAv3g9UbBw7kd4ikOSGxgVjRGf.jpg,1985-08-01,My Sweet Little Village,False,7.4,56
433,False,/eDVKLzqpNlLx1gzzMaGuqeAxGbQ.jpg,"[28, 53]",1069937,te,ఉగ్రం,,2.376,/cnsJnyCUefcHDQT1OnFgUOSR2nR.jpg,2023-05-05,Ugram,False,0.0,0
434,False,/zMeX3GQCA6DCNw3GbTIClAzSaq7.jpg,"[18, 9648]",1024707,en,The Survival of Kindness,"In a cage on a trailer in the middle of the desert, BlackWoman (Mwajemi Hussein) is abandoned, left to die. But BlackWoman seems not ready. She escapes, journeying through pestilence and persecution, from desert to mountain and finally to city, on a quest for an unknown beginning. But the city is more uncertain even than the desert, and recaptured, BlackWoman must find another escape. Or does she?",2.243,/eT7Hu941qjDgWjYdZImLgkR0O00.jpg,2023-05-10,The Survival of Kindness,False,0.0,0
435,False,,"[18, 36]",1030210,ar,Tel Aviv/Beirut,"With the backdrop of the 1980s Israeli-Lebanese conflict, this road movie portrays the journey of women separated from their families by the border.",3.237,/zKNDNUr55kSrSjAcc1wQttYEaYS.jpg,2023-02-01,Tel Aviv Beirut,False,7.0,1
436,False,/o9DGcx3DLGmsldOi0qRWkBk53HJ.jpg,[],1030205,ja,ラーゲリより愛を込めて,"Based on a true story - a true love story of a man and his wife who are at the mercy of fate, but wish to be reunited for 11 years. With thoughts of his wife and his fellows, Yamamoto Hatao never gave up hoping that he'd return home despite hopeless circumstances.",1.485,/pTYI5P3rleHU4xLN0S42nmCOyv1.jpg,2022-12-09,Fragments of the Last Will,False,0.0,0
437,False,,[],1065728,fr,The Day I've Been Fucked in Front of the Entire World,,2.142,,2023-05-11,The Day I've Been Fucked in Front of the Entire World,False,0.0,0
438,False,/aojYd8DxIIjy5EkaWofqkEtXPY8.jpg,"[27, 53, 9648]",1110429,de,Follower,"Billie is secretly photographed by best friend Jenny and ends up on a social media platform against their will. As viewership of the images grows, internet anonymity turns out to be a source of supernatural horrors and Billie's real nightmare begins... Follower is a suspenseful and chilling film that uncovers the abysses of the internet and the human psyche.",2.114,/aGPUXhCFrfGUKKdvUaDxgSY1wJp.jpg,2023-05-15,Follower,False,0.0,0
439,False,/dGsT1nHgbsn9aAhfZJSyPKAoSIp.jpg,"[99, 36]",607702,en,Leonardo: The Works,"Leonardo da Vinci is acclaimed as the world’s favourite artist. Many TV shows and feature films have showcased this extraordinary genius but often not examined closely enough is the most crucial element of all: his art. Leonardo’s peerless paintings and drawings will be the focus of Leonardo: The Works, as EXHIBITION ON SCREEN presents every single attributed painting, in Ultra HD quality, never seen before on the big screen. Key works include The Mona Lisa, The Last Supper, Lady with an Ermine, Ginevra de’ Benci, Madonna Litta, Virgin of the Rocks, and more than a dozen others.",2.436,/iiEPjAn33vR5MtsyPeS6OBbdDxn.jpg,2019-10-29,Leonardo: The Works,False,6.3,3
440,False,,[],1003431,sv,Bullets,The story about a young boy who tries to escape the local gang,2.209,/pCYnINWMe7qzHkaEPCXlVZwwQP9.jpg,2023-04-28,Bullets,False,0.0,0
441,False,/eTf7VVxvOtJ50NP32Jwc0BRWXPK.jpg,[18],635440,ru,Одиннадцать молчаливых мужчин,"Tells about the events of November 1945 when the first Post War championship of the USSR winners, Dynamo-Moscow, went on the historic tour of Britain. Soviet football players won not only on the football fields of England. They managed to win the hearts of the English audience, transforming the view created by the Western press and propaganda about the Russian people and the Soviet country.",1.315,/phaHA3LOANPHbvRF5LQ1HuFUvoO.jpg,2022-02-17,Eleven Silent Men,False,2.5,2
442,False,/spwFTiExUtrrMIOKxAOubRnA6dR.jpg,"[18, 80]",865367,es,Cadejo Blanco,"After her sister goes missing, Sarita, a working-class girl from Guatemala City, travels to the seaside town of Puerto Barrios to infiltrate a group of young gang members. As she risks her life to join the gang, Sarita becomes involved with her sister’s dangerous ex-boyfriend and gets closer to learning what happened to her sister.",1.312,/uSdoRbBxWz7YOuR5vBbRx35nFVJ.jpg,2021-09-12,Cadejo Blanco,False,6.0,4
443,False,/uGjJmBYNLAdJq2KgJUXq2GA8ex6.jpg,[18],849242,ar,Harka,"Ali is a young Tunisian who dreams of a better life and ekes out a lonely existence selling contraband oil on the black market. When his father dies, he is forced to care for his two younger sisters who have been left to their own devices in a house from which they will soon be evicted. As he wrestles with the sudden weight of responsibility and the injustices he faces, anger and indignation stir within Ali – that of a generation still fighting to be heard more than a decade after the revolution…",3.048,/kW3kSwXP1SeAHu2VN0BL2cg960R.jpg,2022-11-02,Harka,False,7.5,5
444,False,/rS66jEpw9GTDwb6MINX0N5oWNVc.jpg,[18],967954,ar,El Houb,Moroccan-Dutch Karim returns to his family home and opens up to his parents about being into men. Their reaction inspires a journey of discovery through Karim's isolation as he attempts to break an ingrained culture of silence.,1.952,/hPqnQ46C8QUyQ21YGz6BfJPS7eN.jpg,2022-10-13,The Love,False,10.0,1
445,False,/9C9an209ONG8TqP5yVoigtPCTnO.jpg,"[16, 12, 10751]",885021,da,Lille Allan - Den menneskelige antenne,"It's the summer holiday, and Little Allan is home alone. But his older neighbor Helge will take care of him. Helge is fascinated by space, and it doesn't take long before Little Allan is pulled into Helge's plan to get in contact with aliens.",2.289,/66OgShb92ZCSJxMe3pvhCUOLKcd.jpg,2022-07-21,Lit­tle Allan — The Human Antenna,False,7.4,5
446,False,,[],1085354,fr,Cinema's First Kiss Was Between Two Women,,2.105,,2023-05-11,Cinema's First Kiss Was Between Two Women,False,0.0,0
447,False,/kqZb0dzyCBSIoY5Nq0xGnKpWA57.jpg,[53],1020910,en,Influencer,"While struggling on a solo backpacking trip in Thailand, social media influencer Madison meets CW, who travels with ease and shows her a more uninhibited way of living. But CW's interest in her takes a darker turn.",2.436,/8Fk0fxpCKZwBN52xEEog8liY2BY.jpg,2023-05-18,Influencer,False,0.0,0
448,False,/iSs6uyu2YvRTaAeWSbpVOHxkCnw.jpg,[18],937633,ro,Sparta,"Ewald moved to Romania years ago. Now in his 40s, he seeks a fresh start. Leaving his girlfriend, he moves to the hinterland. With young boys from the area, he transforms a decaying school into a fortress. The children enjoy a new, carefree existence. But the distrust of the villagers is soon awoken. And Ewald is forced to confront a truth he has long suppressed. Sparta is the brother film to Rimini, and the conclusion of Ulrich Seidl's diptych about the inescapability of the past and the pain of finding yourself.",1.913,/wKYXcKmJngpKWgwtrJr4RQCdwF9.jpg,2023-03-24,Sparta,False,7.0,1
449,False,,[],1117332,fr,Une rose est une rose est une rose,A flow of images like the flow of life. A journey into memories to try to understand the reality of representations.,1.96,,2023-05-09,Une rose est une rose est une rose,False,0.0,0
450,False,/xfjMzPuG6IG65L4JCu1FxYUAEpl.jpg,[],1116801,en,Real Girl/Real Robot,Follow a girl and a robot as they transform into a real girl and a real robot.,2.744,/b58zVPGDDwI0XQPQSSWLS79Su5t.jpg,2023-04-29,Real Girl/Real Robot,False,0.0,0
451,False,/6xwRjow3DgHW69CVnHKw1VKaSg2.jpg,[18],1084920,es,Chau Buenos Aires,"Buenos Aires, November 2001. Argentina is embroiled in crisis, with the Peso plunging deeper and deeper. Julio Färber, the charismatic bandoneon player of the ""Vecinos de Pompeya,"" a five-piece working-class tango band, is trying to keep his head above water, but every month he is earning less and less from their gigs as well as from the traditional shoe shop he inherited from his father. At the very moment he takes the decision to leave his beloved Buenos Aires forever, it clearly appears that life is conspiring against him: overnight, the government freezes all bank accounts in the whole country, preventing Julio from purchasing the flight tickets and sparking violent protests throughout the town. And Mariela, a witty young woman and feisty cab driver, bumps into his car at full speed, damaging Julio's last possession of value before stealing his heart.",2.744,/hBUeFyAL3KK3sA1ZBp8lFTqxxQG.jpg,2023-05-11,Adiós Buenos Aires,False,0.0,0
452,False,,[99],1041448,de,"Miyama, Kyōto Prefecture","The follow-up film to “Barstow, California” takes us to the mountains of Miyama, a remote forest and tourist area north of Kyoto. Uwe Walter, a shakuhachi player from Germany, lives there with his wife Mitsuyo for 30 years. Together with the villagers he prepares the annual Gion Festival. On the eve of the festival, the village representatives tell him that his self-built studio is to be demolished. This brings back memories for him of earlier times and his first steps as a Nō actor.  In the manner of a fresco, the film interweaves rural depictions of everyday life with the story of its German protagonist. In the village community with its togetherness of generations, Uwe shares life with his neighbours, with farmers, hunters, woodsmen, poultry farmers and anglers, tills his kitchen garden, and like other tradition-conscious villagers, he also grows his rice. The film shows them in a harsh mountain landscape between the rainy season and the first snow.",2.744,,2023-05-11,"Miyama, Kyōto Prefecture",False,0.0,0
453,False,/ltbheDd6ifdfWIZCSFwhpoJZeCS.jpg,"[18, 10749]",1030009,da,Kysset,"A romantic drama set in Denmark in 1913, the story follows Anton, a noble and conscientious young man whose top priority is to complete his training as a cavalry officer. During a training session, he orders his platoon to help Baron von Løvenskjold and finds himself invited to a ball at the castle, where he meets the baron’s beautiful daughter Edith who has been in an accident and ended up in a wheelchair.",1.513,/89ocpTcy0XT7kbeU7xviP7mH9Pq.jpg,2022-10-15,The Kiss,False,6.0,4
454,False,,[],926963,de,Gewalten,,2.744,/nAWYnAVadoUIccD4bJXk7H2jr2C.jpg,2023-05-11,Gewalten,False,0.0,0
455,False,/qykUYxstHurdadXTF711AWZi0f8.jpg,"[16, 10751, 35]",916423,nl,Knor,A young girl sets out to prove to her disapproving mother she can house-train the endearing but unruly little piglet she gets as a birthday gift from her estranged oddball grandfather.,2.691,/6QbTLuLF3vslLn4K5IcIBas1Rh8.jpg,2022-07-01,Oink,False,6.0,4
456,False,/15tiVIhMoA2OqpMmNRGEFcMdlWZ.jpg,[18],916352,fr,Noémie dit oui,"After running away from a youth center, 15-year-old Noémie befriends a group of delinquents and falls in love with a pimp. After some convincing, she finds herself thrust into life as an escort.",2.62,/rEXp2YtwubHomYy56cpyOPXRkq3.jpg,2022-04-29,Noémie Says Yes,False,8.0,1
457,False,,"[99, 18]",1090558,ko,상상의 번안,"‘Yeong Jae’ in Melbourne is a Flâneur who just started to saunter with a small camera. With footages he filmed, he visits Seoul for a while. In Seoul, 'Il Hwan' watches the videos Yeong Jae brought him and gets lost in his imagination. In his imagination, Yeong Jae is walking across the city to make a film. Also, he often recites texts of Dostoyevsky and Beckett with an actor. This film consists of Yeong Jae’s videos and Il Hwan’s imaginations, intersecting a total of six times.",2.042,/qnYFwzdmGSCEyrB8qR33XcthAOI.jpg,2023-05-09,Adaptation of Imagination,False,0.0,0
458,False,/mt8HMMK9ToqLqHXCPOqhpNKetaL.jpg,[18],666942,el,Music,"A boy who grows up with his step-parents in Greece and who, at the age of 20, unwittingly murders his father. While serving his sentence, he falls in love and has a child with a woman who works in the prison. They are both unaware of the fact that she is his biological mother. Twenty years later, he lives in London with his daughter and is beginning to lose his eyesight.",2.21,/2dJtv2aywuc4PcJ9qXGNYXNLf0B.jpg,2023-03-08,Music,False,4.0,1
459,False,,[99],1042241,de,"Wenzel: Glaubt nie, was ich singe",,1.836,/e8nNzisPhqqClyMYxyexg4HHP55.jpg,2023-05-11,"Wenzel: Glaubt nie, was ich singe",False,0.0,0
460,False,,"[35, 28]",1095854,mr,फकाट,Plot Unavailable.,1.504,,2023-05-12,Phakaat,False,0.0,0
461,False,,[],1117604,es,Murmullo a Contrapunto,"Maia is a young musician, who suffers a creative crisis. She seeks to overcome it through forced practice until she receives unexpected help.",1.851,/rLs4y4PWCm216ppKEKiUqsX1G4g.jpg,2023-05-13,Murmullo a Contrapunto,False,0.0,0
462,False,/wBnTzt0usmUKwnYF5D1AwLkY9vL.jpg,"[18, 35, 9648]",716847,fi,Metsurin tarina,"An open-pit mine is unearthed in an idyllic town in Northern Finland. A strange chain of dreadful events affect the life of Pepe, a kind and optimistic woodcutter. But no matter what happens, Pepe seems to be fine with it, as if he holds a secret of existence that is hard to grasp.",1.756,/id4WkMDlCsWwDO9IhSl4dEOTrBY.jpg,2022-10-07,The Woodcutter Story,False,6.6,5
463,False,,"[18, 35]",956288,zh,本日公休,A woman who has owned a barbershop for over 40 years determines to embark on a long journey to cut the hair of an old customer who has moved away and is too sick to travel.,1.042,/mRJdNiYE6XGS9RU6d86yah04Xkp.jpg,2023-03-03,Day Off,False,7.5,1
464,False,/lUVqFNFWjs5sINoE3PRet2IgLDa.jpg,[18],978024,fr,Petites,"Camille a 16 years old pregnant girl was placed in a maternal center by the Judge. She became friends with Alison, an immature young mother, and fought against the authority of Nadine, an educator as passionate as she was disillusioned.",1.005,/dluJ9RH8nvyiqQ6kKdtIqcZ5KaZ.jpg,2023-02-22,Little Ones,False,7.3,6
465,False,/n6I8hMbEKBJNYhrJuX3wONXY6Vc.jpg,[99],1011096,en,Mother Teresa: No Greater Love,Featuring unprecedented access to institutional archives and the apostolates of the Missionaries of Charity. Reveals how her vision to serve Christ in the poor continues to be realized through the Missionaries of Charity today.,2.153,/vTvj0oaJgCo5LiVdil1Gl7Ft0Zt.jpg,2022-10-03,Mother Teresa: No Greater Love,False,5.0,2
466,False,/5rk2k1YBMrnYrQcsUiwKlcsDUhV.jpg,[18],936490,ja,百花,"Diagnosed with dementia, Yuriko's mind quickly begins to fade. Yet, for her son Izumi, memories of the mother feel as vivid as when he lived them. One in particular, when he believed she had disappeared, haunts him terribly.",1.952,/h7vHputMMcJZNckYvwdba9oayHJ.jpg,2022-09-09,A Hundred Flowers,False,7.1,4
467,False,,[],1086977,en,Solitaire,"Solitaire is an unsettling experimental ghost story that explores family, home and identity as unfixed parasitic entities that propagate themselves through bodies and buildings.",1.167,/pEVxDwhXF465DN0bPIx1J7ddlA6.jpg,2023-05-17,Solitaire,False,0.0,0
468,False,/7UXX2WdMbWJ2vxz1br7XS0PPDmt.jpg,[35],1063576,pt,Amarrada,"Bart prepares a nerd and erotic surprise for Sofia, in Valentine's Day. A hot and exclusive experience for two... until the doorbell rings.",1.855,/TmRtVKE7f6xabyhtkFpqaNPbrM.jpg,2023-03-26,Amarrada,False,0.0,0
469,False,/yYKglcHssuu5OmBn9SYIxxZZ9if.jpg,[],937053,ml,നെയ്മർ,,2.136,/6fY7flm2T5jLnw19e1MiRvv60FH.jpg,2023-05-12,Neymar,False,0.0,0
470,False,/nzjL0POjpssHnif72vG1caJILyN.jpg,[18],961816,he,Valeria Mithatenet,"Christina is a Ukrainian woman who moved to Israel through a ‘bride-to-order’ kind of deal. Compared to her life back in Ukraine, life in Israel is great for Christina. She works in a beauty salon, earns her own money, and loves Israel. Her Israeli husband Michael is also satisfied with this marriage. He is happy that he found a woman who can live with him. In fact, he is so satisfied that he starts his own little business scouting for Ukrainian brides for other Israeli men. Michael’s recent matchmaking is a special one—the bride’s name is Valeria, and she’s Christina’s younger sister. Michael went out of his way and found the best man he could get for her. His name is Eitan, and while he may not be the most handsome guy in the country, he is a good-hearted, generous man. However, Valeria is different to her older sister. And the whole delicate balance is at risk.",1.032,/pHDrLeTC53BRIBi2pcCVu8h8ekx.jpg,2023-03-22,Valeria Is Getting Married,False,0.0,0
471,False,,"[14, 10749]",117215,ja,夜叉ヶ池,"Outside of a small village in Japan, a mysterious pond is inhabited by mythic creatures. Their story is of revenge, tragedy, and the power of real love. A classical tale which translates wonderfully to film.",2.096,/id4G7TcqiZAXPZgjDLqsJNBsON0.jpg,1979-10-20,Demon Pond,False,5.8,15
472,False,,[99],1106054,ko,울지마 엄마,"The news of cancer came to three families who were living happily. Someone's husband, wife, and someone's parents, the three mothers are more worried about the rest of the family than the fear of death. Stage 4 cancer patients at the crossroads of life and death. The final journey is captured on camera.",1.404,/lBYMjaISaOvuS52M1xdfCBG6eis.jpg,2023-05-17,"Don't Cry, Mom",False,0.0,0
473,False,,[27],1015079,ms,Harum Malam,"Iqbal and his mother have a special talent for seeing things that others cannot. Together with his father, who doesn’t share their sight, they work as exorcists until one day his mother meets a tragic end, saving Iqbal from an attack by a particularly malevolent spirit. With his mother gone, Iqbal’s father attempts to end the family’s suffering by binding his son’s abilities by using a mystic, but it only half works. When Iqbal and his friends inadvertently unleash a very nasty spirit in a fit of adolescent abandon, he learns that his abilities aren’t completely gone... but are they strong enough to save the people he loves from a fate worse than death?",1.558,/ytpDrQE6CRxbY10QDXx2wyaLbQw.jpg,2022-10-06,Blood Flower,False,0.0,0
474,False,/hwJ7NmZGeXD66zFtu11ChBc4XJn.jpg,[18],651657,pt,Aos Nossos Filhos,"Vera, who fought in the armed left-wing movements against the Brazilian military dictatorship, has lived in multiple South American countries. Her daughter Tânica has been married to another woman for fifteen years, and they're about to have their first child.",1.624,/yJvvPr8pc35tYPZ8VZUiy98OVLv.jpg,2022-02-02,Our Children,False,4.9,4
475,False,,[18],1017345,de,Ernesto‘s Island,,1.974,/zPP4PTzxCy4i8edkJVfQtBzahAy.jpg,2023-05-18,Ernesto‘s Island,False,0.0,0
476,False,/jVvR4Wa3qYEhbA0zjfK9jiX6hPk.jpg,[10749],1117695,am,Lebam (ልባም),Prepared By JE 123 Studio and Presented By Soloda Films (በ ጄኢ 123 ሰቱዲዬ ተዘጋጅቶ በ ሶሎዳ ፊልምስ የቀረበ),1.4,/kLkQ55rZRngzNc35e5FBSaCdHGq.jpg,2023-04-27,Lebam (ልባም),False,0.0,0
477,False,,[99],1117594,fr,Émilienne et le temps qui passe,,1.96,,2023-05-05,Émilienne et le temps qui passe,False,0.0,0
478,False,/b4HPkFg7jhLuhVKpWeXVCyw0qSz.jpg,"[878, 28, 12]",1117511,en,Laser Cats,A pair of space rangers must rescue the Princess of Earth from the ultimate villain after receiving an urgent plea for help.,1.96,/2x9k585F7muZEleS2kDB5HFcYqw.jpg,2023-04-28,Laser Cats,False,10.0,1
479,False,,[18],1117416,zh,请问你要去哪里？,"One man, one vehicle, one journey, countless stories told during the taxi driver Ah Fa’s daily grind on the road. At the same time, his joy and sorrow of plying his trade is revealed through his interaction with passengers, and his family and fellow drivers.",1.96,/g9EFievZfUoxXKpZY9Yaf7glKRj.jpg,2023-05-06,Where Are You Going?,False,0.0,0
480,False,,[99],1117283,zh,麻罪犯,,1.96,/juyjlUDPQWizL8tzqXPiZQ9sZjG.jpg,2023-04-28,bitters WEED,False,0.0,0
481,False,,[99],1080943,de,Goldhammer,"Marcel Goldhammer does not want to be pigeonholed – as an openly gay model, actor and former sex worker, then a journalist who converted to Judaism and did his military service in Israel. As a millennial, this is all just fodder for his social channels. Yes, even the sex with his punters. And next? Politics!",1.96,,2023-05-18,Goldhammer,False,0.0,0
